Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,DateTime,Year,Month,Month_Name,Day,Day_of_Week,Day_Name,Hour,Is_Weekend,Time_Period,Is_Completed,Is_Cancelled,Is_Incomplete,Is_No_Driver_Found,Booking_Outcome,Revenue,Fare_Per_KM,Has_Booking_Value,Has_Ride_Distance,Has_Driver_Rating,Has_Customer_Rating,Has_Payment_Method,Has_VTAT,Has_CTAT
2024-05-15,07:27:14,CNR8327138,Cancelled by Driver,CID3299815,Premier Sedan,Chanakyapuri,Shahdara,9.9,,,,1.0,The customer was coughing/sick,,,,,,,,2024-05-15 07:27:14,2024,5,May,15,2,Wednesday,7,0,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-06,15:15:18,CNR8328217,Completed,CID7419992,Auto,Karkarduma,Mayur Vihar,14.4,32.7,,,,,,,114.0,31.42,3.9,4.6,Cash,2024-11-06 15:15:18,2024,11,November,6,2,Wednesday,15,0,Afternoon,1,0,0,0,Completed,114.0,3.6282622533418203,1,1,1,1,1,1,1
2024-11-12,20:55:30,CNR8328217,Completed,CID3638780,eBike,Uttam Nagar,Rohini,4.3,27.4,,,,,,,214.0,25.93,5.0,4.3,Cash,2024-11-12 20:55:30,2024,11,November,12,1,Tuesday,20,0,Evening,1,0,0,0,Completed,214.0,8.252988816043194,1,1,1,1,1,1,1
2024-06-24,04:10:48,CNR8330210,No Driver Found,CID3745169,Bike,Civil Lines Gurgaon,Lok Kalyan Marg,,,,,,,,,,,,,,2024-06-24 04:10:48,2024,6,June,24,0,Monday,4,0,Night,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-02-22,04:13:33,CNR8330210,Completed,CID8719946,Go Mini,Shahdara,Shastri Park,14.8,17.8,,,,,,,76.0,34.36,4.1,4.5,UPI,2024-02-22 04:13:33,2024,2,February,22,3,Thursday,4,0,Night,1,0,0,0,Completed,76.0,2.2118742724097786,1,1,1,1,1,1,1
2024-12-07,15:10:00,CNR8358654,Cancelled by Driver,CID6105144,Premier Sedan,Udyog Vihar,Badshahpur,9.3,,,,1.0,More than permitted people in there,,,,,,,,2024-12-07 15:10:00,2024,12,December,7,5,Saturday,15,1,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-05-06,14:20:09,CNR8358654,No Driver Found,CID4680960,Go Sedan,Greater Kailash,Dwarka Mor,,,,,,,,,,,,,,2024-05-06 14:20:09,2024,5,May,6,0,Monday,14,0,Afternoon,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-01-19,15:55:39,CNR8381815,Cancelled by Driver,CID4120917,Go Mini,Shastri Park,Noida Sector 18,4.8,,,,1.0,More than permitted people in there,,,,,,,,2024-01-19 15:55:39,2024,1,January,19,4,Friday,15,0,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-05-10,15:27:01,CNR8381815,Completed,CID4480065,Premier Sedan,Tughlakabad,Connaught Place,6.2,15.3,,,,,,,377.0,4.87,4.2,3.5,Uber Wallet,2024-05-10 15:27:01,2024,5,May,10,4,Friday,15,0,Afternoon,1,0,0,0,Completed,377.0,77.41273100616016,1,1,1,1,1,1,1
2024-04-22,22:59:00,CNR8382349,Completed,CID8702883,Go Mini,Noida Extension,Munirka,10.5,31.3,,,,,,,694.0,40.24,4.0,4.3,UPI,2024-04-22 22:59:00,2024,4,April,22,0,Monday,22,0,Late Evening,1,0,0,0,Completed,694.0,17.24652087475149,1,1,1,1,1,1,1
2024-05-15,08:55:59,CNR8382349,Completed,CID9424654,Premier Sedan,RK Puram,Patel Chowk,11.6,30.5,,,,,,,1572.0,36.77,4.3,4.4,Uber Wallet,2024-05-15 08:55:59,2024,5,May,15,2,Wednesday,8,0,Morning,1,0,0,0,Completed,1572.0,42.752243676910524,1,1,1,1,1,1,1
2024-01-18,23:06:36,CNR8386858,Completed,CID5304210,Go Mini,Welcome,Kashmere Gate ISBT,13.8,42.1,,,,,,,170.0,28.2,5.0,4.2,Cash,2024-01-18 23:06:36,2024,1,January,18,3,Thursday,23,0,Late Evening,1,0,0,0,Completed,170.0,6.028368794326242,1,1,1,1,1,1,1
2024-12-17,16:35:33,CNR8386858,Completed,CID8728671,Go Mini,Qutub Minar,Gurgaon Sector 56,15.0,40.1,,,,,,,359.0,39.72,4.4,4.1,Credit Card,2024-12-17 16:35:33,2024,12,December,17,1,Tuesday,16,0,Afternoon,1,0,0,0,Completed,359.0,9.038267875125882,1,1,1,1,1,1,1
2024-05-11,15:20:57,CNR8391980,Completed,CID6433712,Go Sedan,Bhikaji Cama Place,Manesar,6.0,38.8,,,,,,,950.0,42.28,4.6,4.4,Credit Card,2024-05-11 15:20:57,2024,5,May,11,5,Saturday,15,1,Afternoon,1,0,0,0,Completed,950.0,22.469252601702934,1,1,1,1,1,1,1
2024-05-30,19:45:39,CNR8391980,Completed,CID9423582,Go Mini,Palam Vihar,Shahdara,3.4,21.3,,,,,,,928.0,2.88,4.1,4.3,Uber Wallet,2024-05-30 19:45:39,2024,5,May,30,3,Thursday,19,0,Evening,1,0,0,0,Completed,928.0,322.22222222222223,1,1,1,1,1,1,1
2024-02-25,13:39:15,CNR8395202,Incomplete,CID4851584,Go Mini,Mehrauli,Central Secretariat,5.9,22.6,,,,,1.0,Vehicle Breakdown,1160.0,13.75,,,Credit Card,2024-02-25 13:39:15,2024,2,February,25,6,Sunday,13,1,Afternoon,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-09-11,16:57:01,CNR8395202,Cancelled by Driver,CID9457292,Auto,Sikanderpur,Noida Sector 62,9.0,,,,1.0,Personal & Car related issues,,,,,,,,2024-09-11 16:57:01,2024,9,September,11,2,Wednesday,16,0,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-03-03,15:48:10,CNR8400935,Completed,CID8962495,Go Mini,Shastri Nagar,Aya Nagar,2.1,21.3,,,,,,,1157.0,44.23,4.2,4.3,Cash,2024-03-03 15:48:10,2024,3,March,3,6,Sunday,15,1,Afternoon,1,0,0,0,Completed,1157.0,26.15871580375311,1,1,1,1,1,1,1
2024-12-01,07:20:28,CNR8400935,Cancelled by Driver,CID5933551,Go Sedan,MG Road,Paharganj,11.8,,,,1.0,The customer was coughing/sick,,,,,,,,2024-12-01 07:20:28,2024,12,December,1,6,Sunday,7,1,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-12-30,10:36:44,CNR8406620,Cancelled by Driver,CID6166453,Auto,Gurgaon Sector 56,Nawada,6.0,,,,1.0,Customer related issue,,,,,,,,2024-12-30 10:36:44,2024,12,December,30,0,Monday,10,0,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-12-21,12:47:48,CNR8406620,Completed,CID6681657,Auto,Green Park,Indirapuram,6.4,27.0,,,,,,,512.0,7.31,4.3,4.7,Uber Wallet,2024-12-21 12:47:48,2024,12,December,21,5,Saturday,12,1,Afternoon,1,0,0,0,Completed,512.0,70.04103967168263,1,1,1,1,1,1,1
2024-12-23,19:09:40,CNR8407704,Completed,CID2320962,Go Sedan,Seelampur,Nawada,9.6,33.2,,,,,,,479.0,41.01,4.3,4.5,Credit Card,2024-12-23 19:09:40,2024,12,December,23,0,Monday,19,0,Evening,1,0,0,0,Completed,479.0,11.680078029748842,1,1,1,1,1,1,1
2024-02-01,17:38:11,CNR8407704,Cancelled by Customer,CID3724503,Auto,Bahadurgarh,South Extension,9.4,,1.0,Wrong Address,,,,,,,,,,2024-02-01 17:38:11,2024,2,February,1,3,Thursday,17,0,Evening,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-02,22:19:25,CNR8424394,Completed,CID4883225,Auto,Welcome,Hauz Rani,11.9,35.5,,,,,,,493.0,7.31,4.0,4.7,Credit Card,2024-10-02 22:19:25,2024,10,October,2,2,Wednesday,22,0,Late Evening,1,0,0,0,Completed,493.0,67.44186046511628,1,1,1,1,1,1,1
2024-10-03,19:59:39,CNR8424394,Completed,CID1181521,Premier Sedan,IFFCO Chowk,Sonipat,3.5,20.3,,,,,,,51.0,16.18,4.3,4.3,Debit Card,2024-10-03 19:59:39,2024,10,October,3,3,Thursday,19,0,Evening,1,0,0,0,Completed,51.0,3.1520395550061804,1,1,1,1,1,1,1
2024-09-08,07:41:37,CNR8432265,Completed,CID1704900,Premier Sedan,Mayur Vihar,Yamuna Bank,8.1,32.4,,,,,,,165.0,16.12,4.2,4.4,Cash,2024-09-08 07:41:37,2024,9,September,8,6,Sunday,7,1,Morning,1,0,0,0,Completed,165.0,10.235732009925558,1,1,1,1,1,1,1
2024-04-08,10:52:03,CNR8432265,Completed,CID8676283,Go Sedan,Chirag Delhi,INA Market,11.2,28.5,,,,,,,972.0,49.64,4.2,4.3,UPI,2024-04-08 10:52:03,2024,4,April,8,0,Monday,10,0,Morning,1,0,0,0,Completed,972.0,19.58098307816277,1,1,1,1,1,1,1
2024-06-30,07:03:18,CNR8435959,Completed,CID8697109,Auto,Badshahpur,Munirka,14.3,16.7,,,,,,,533.0,34.16,4.1,4.2,Credit Card,2024-06-30 07:03:18,2024,6,June,30,6,Sunday,7,1,Morning,1,0,0,0,Completed,533.0,15.60304449648712,1,1,1,1,1,1,1
2024-01-12,16:43:53,CNR8435959,Cancelled by Driver,CID9665618,Bike,Bahadurgarh,Jama Masjid,5.5,,,,1.0,Personal & Car related issues,,,,,,,,2024-01-12 16:43:53,2024,1,January,12,4,Friday,16,0,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-06-03,18:51:39,CNR8464590,Cancelled by Driver,CID4514116,eBike,Netaji Subhash Place,Saket,7.3,,,,1.0,The customer was coughing/sick,,,,,,,,2024-06-03 18:51:39,2024,6,June,3,0,Monday,18,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-01,20:26:15,CNR8464590,Cancelled by Customer,CID5139530,Bike,Nirman Vihar,Rajouri Garden,8.1,,1.0,Wrong Address,,,,,,,,,,2024-11-01 20:26:15,2024,11,November,1,4,Friday,20,0,Evening,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-09-14,04:27:21,CNR8468427,Completed,CID1386834,Auto,MG Road,IGI Airport,2.8,41.3,,,,,,,832.0,22.88,4.3,4.5,Cash,2024-09-14 04:27:21,2024,9,September,14,5,Saturday,4,1,Night,1,0,0,0,Completed,832.0,36.36363636363637,1,1,1,1,1,1,1
2024-06-03,12:06:45,CNR8468427,Incomplete,CID7111769,Bike,Khan Market,IGNOU Road,8.7,15.6,,,,,1.0,Vehicle Breakdown,290.0,1.86,,,Uber Wallet,2024-06-03 12:06:45,2024,6,June,3,0,Monday,12,0,Afternoon,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-07-25,17:34:23,CNR8469335,Completed,CID9443770,Uber XL,Rohini West,Sushant Lok,5.1,21.2,,,,,,,283.0,13.29,4.2,4.6,UPI,2024-07-25 17:34:23,2024,7,July,25,3,Thursday,17,0,Evening,1,0,0,0,Completed,283.0,21.29420617005267,1,1,1,1,1,1,1
2024-07-27,20:50:07,CNR8469335,Completed,CID2769592,Auto,MG Road,Khan Market,14.1,31.5,,,,,,,379.0,20.66,4.5,4.7,Credit Card,2024-07-27 20:50:07,2024,7,July,27,5,Saturday,20,1,Evening,1,0,0,0,Completed,379.0,18.34462729912875,1,1,1,1,1,1,1
2024-01-22,09:52:14,CNR8470844,Incomplete,CID5163527,Go Sedan,IGNOU Road,Patel Chowk,2.1,26.2,,,,,1.0,Other Issue,226.0,11.66,,,UPI,2024-01-22 09:52:14,2024,1,January,22,0,Monday,9,0,Morning,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-01-15,18:42:57,CNR8470844,Cancelled by Customer,CID9404645,Auto,Central Secretariat,IFFCO Chowk,16.1,,1.0,Wrong Address,,,,,,,,,,2024-01-15 18:42:57,2024,1,January,15,0,Monday,18,0,Evening,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-24,10:21:45,CNR8472673,Completed,CID6171355,eBike,Cyber Hub,Dilshad Garden,3.0,20.4,,,,,,,116.0,48.45,4.6,3.7,Uber Wallet,2024-11-24 10:21:45,2024,11,November,24,6,Sunday,10,1,Morning,1,0,0,0,Completed,116.0,2.39422084623323,1,1,1,1,1,1,1
2024-10-07,17:34:55,CNR8472673,Completed,CID7658071,Go Sedan,South Extension,RK Puram,2.4,30.3,,,,,,,482.0,7.15,4.2,4.9,UPI,2024-10-07 17:34:55,2024,10,October,7,0,Monday,17,0,Evening,1,0,0,0,Completed,482.0,67.41258741258741,1,1,1,1,1,1,1
2024-11-26,11:57:18,CNR8488135,Completed,CID1684585,Auto,Noida Sector 62,Green Park,4.8,38.5,,,,,,,536.0,28.65,4.3,4.9,Uber Wallet,2024-11-26 11:57:18,2024,11,November,26,1,Tuesday,11,0,Morning,1,0,0,0,Completed,536.0,18.708551483420596,1,1,1,1,1,1,1
2024-09-16,16:35:31,CNR8488135,No Driver Found,CID6375692,Go Mini,Vasant Kunj,Moolchand,,,,,,,,,,,,,,2024-09-16 16:35:31,2024,9,September,16,0,Monday,16,0,Afternoon,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-05-30,20:47:58,CNR8494034,Cancelled by Driver,CID3285391,Bike,Model Town,Vasant Kunj,11.4,,,,1.0,Personal & Car related issues,,,,,,,,2024-05-30 20:47:58,2024,5,May,30,3,Thursday,20,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-02-20,16:51:57,CNR8494034,Cancelled by Customer,CID4177327,Auto,IGNOU Road,Ramesh Nagar,15.5,,1.0,Driver is not moving towards pickup location,,,,,,,,,,2024-02-20 16:51:57,2024,2,February,20,1,Tuesday,16,0,Afternoon,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-23,01:48:57,CNR8499430,Completed,CID8781785,Auto,Mansarovar Park,Nirman Vihar,3.8,17.1,,,,,,,413.0,30.72,4.6,4.2,Credit Card,2024-10-23 01:48:57,2024,10,October,23,2,Wednesday,1,0,Night,1,0,0,0,Completed,413.0,13.444010416666668,1,1,1,1,1,1,1
2024-05-30,16:53:27,CNR8499430,Cancelled by Customer,CID9303584,Go Mini,Nirman Vihar,Munirka,6.3,,1.0,AC is not working,,,,,,,,,,2024-05-30 16:53:27,2024,5,May,30,3,Thursday,16,0,Afternoon,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-02-23,18:16:31,CNR8501578,Cancelled by Driver,CID1630869,Auto,Pitampura,Civil Lines Gurgaon,3.6,,,,1.0,Customer related issue,,,,,,,,2024-02-23 18:16:31,2024,2,February,23,4,Friday,18,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-25,11:15:44,CNR8501578,Completed,CID9106864,Go Mini,Udyog Vihar,Gurgaon Sector 56,6.6,21.4,,,,,,,894.0,5.35,4.6,4.2,Cash,2024-10-25 11:15:44,2024,10,October,25,4,Friday,11,0,Morning,1,0,0,0,Completed,894.0,167.10280373831776,1,1,1,1,1,1,1
2024-11-11,19:56:48,CNR8505153,Incomplete,CID5046336,Premier Sedan,Seelampur,Indraprastha,9.4,11.1,,,,,1.0,Customer Demand,408.0,17.64,,,Cash,2024-11-11 19:56:48,2024,11,November,11,0,Monday,19,0,Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-09-10,07:39:56,CNR8505153,Cancelled by Customer,CID2846012,Bike,Jama Masjid,Vishwavidyalaya,16.6,,1.0,Driver asked to cancel,,,,,,,,,,2024-09-10 07:39:56,2024,9,September,10,1,Tuesday,7,0,Morning,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-18,20:50:34,CNR8505749,Cancelled by Driver,CID2238336,Premier Sedan,Noida Extension,Kaushambi,8.3,,,,1.0,Customer related issue,,,,,,,,2024-10-18 20:50:34,2024,10,October,18,4,Friday,20,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-08-11,20:27:48,CNR8505749,Completed,CID7427636,Auto,Kashmere Gate ISBT,New Colony,7.1,24.0,,,,,,,776.0,17.04,4.1,4.3,Uber Wallet,2024-08-11 20:27:48,2024,8,August,11,6,Sunday,20,1,Evening,1,0,0,0,Completed,776.0,45.539906103286384,1,1,1,1,1,1,1
2024-06-16,18:52:18,CNR8512162,Cancelled by Driver,CID4925589,Bike,Kadarpur,Noida Sector 18,4.9,,,,1.0,More than permitted people in there,,,,,,,,2024-06-16 18:52:18,2024,6,June,16,6,Sunday,18,1,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-09-08,19:46:42,CNR8512162,No Driver Found,CID2609681,Bike,Rajiv Chowk,Uttam Nagar,,,,,,,,,,,,,,2024-09-08 19:46:42,2024,9,September,8,6,Sunday,19,1,Evening,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-11-02,10:45:25,CNR8512595,Completed,CID8017027,Auto,Ashok Vihar,Mehrauli,14.6,29.6,,,,,,,294.0,44.22,3.6,5.0,Cash,2024-11-02 10:45:25,2024,11,November,2,5,Saturday,10,1,Morning,1,0,0,0,Completed,294.0,6.648575305291724,1,1,1,1,1,1,1
2024-03-01,11:55:56,CNR8512595,Completed,CID9741888,Go Mini,Narsinghpur,Huda City Centre,3.5,15.4,,,,,,,187.0,41.45,4.4,4.2,Credit Card,2024-03-01 11:55:56,2024,3,March,1,4,Friday,11,0,Morning,1,0,0,0,Completed,187.0,4.51145958986731,1,1,1,1,1,1,1
2024-08-30,07:12:21,CNR8540413,Completed,CID1585243,Bike,Rohini,Karol Bagh,11.0,20.4,,,,,,,921.0,8.66,3.8,4.7,UPI,2024-08-30 07:12:21,2024,8,August,30,4,Friday,7,0,Morning,1,0,0,0,Completed,921.0,106.35103926096997,1,1,1,1,1,1,1
2024-09-10,22:14:53,CNR8540413,Cancelled by Driver,CID2653165,Bike,Jor Bagh,Mansarovar Park,10.0,,,,1.0,More than permitted people in there,,,,,,,,2024-09-10 22:14:53,2024,9,September,10,1,Tuesday,22,0,Late Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-04-12,17:14:47,CNR8569749,Cancelled by Customer,CID5823382,Auto,Sonipat,Udyog Bhawan,17.1,,1.0,Change of plans,,,,,,,,,,2024-04-12 17:14:47,2024,4,April,12,4,Friday,17,0,Evening,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-02-21,06:54:25,CNR8569749,Cancelled by Customer,CID2808756,eBike,Karkarduma,Rohini East,18.4,,1.0,Driver asked to cancel,,,,,,,,,,2024-02-21 06:54:25,2024,2,February,21,2,Wednesday,6,0,Morning,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-12-11,09:15:42,CNR8580367,Completed,CID8844265,Auto,IGI Airport,Noida Sector 62,6.8,24.7,,,,,,,754.0,29.81,4.3,4.8,UPI,2024-12-11 09:15:42,2024,12,December,11,2,Wednesday,9,0,Morning,1,0,0,0,Completed,754.0,25.293525662529355,1,1,1,1,1,1,1
2024-07-12,18:41:09,CNR8580367,Cancelled by Driver,CID9644865,Bike,Yamuna Bank,Kaushambi,10.9,,,,1.0,The customer was coughing/sick,,,,,,,,2024-07-12 18:41:09,2024,7,July,12,4,Friday,18,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-01-09,09:07:39,CNR8591754,Completed,CID1848071,eBike,Model Town,South Extension,8.6,44.4,,,,,,,81.0,6.22,4.6,4.5,UPI,2024-01-09 09:07:39,2024,1,January,9,1,Tuesday,9,0,Morning,1,0,0,0,Completed,81.0,13.02250803858521,1,1,1,1,1,1,1
2024-03-21,20:03:14,CNR8591754,No Driver Found,CID2694177,Go Sedan,Akshardham,Sultanpur,,,,,,,,,,,,,,2024-03-21 20:03:14,2024,3,March,21,3,Thursday,20,0,Evening,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-10-13,10:23:48,CNR8596210,Completed,CID5043576,Go Sedan,Ashok Park Main,Punjabi Bagh,13.0,42.7,,,,,,,301.0,41.44,4.2,4.8,UPI,2024-10-13 10:23:48,2024,10,October,13,6,Sunday,10,1,Morning,1,0,0,0,Completed,301.0,7.263513513513514,1,1,1,1,1,1,1
2024-05-24,15:50:27,CNR8596210,Completed,CID4501494,eBike,Moti Nagar,Maidan Garhi,12.7,28.5,,,,,,,116.0,27.29,4.6,4.5,Uber Wallet,2024-05-24 15:50:27,2024,5,May,24,4,Friday,15,0,Afternoon,1,0,0,0,Completed,116.0,4.250641260534994,1,1,1,1,1,1,1
2024-07-21,13:23:42,CNR8600812,Cancelled by Driver,CID2718890,Auto,Hauz Khas,Gurgaon Sector 29,8.0,,,,1.0,Personal & Car related issues,,,,,,,,2024-07-21 13:23:42,2024,7,July,21,6,Sunday,13,1,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-24,14:24:56,CNR8600812,Completed,CID9190452,Auto,Subhash Nagar,Cyber Hub,6.6,36.4,,,,,,,196.0,25.8,4.4,4.4,UPI,2024-10-24 14:24:56,2024,10,October,24,3,Thursday,14,0,Afternoon,1,0,0,0,Completed,196.0,7.596899224806202,1,1,1,1,1,1,1
2024-07-29,19:29:43,CNR8607412,Completed,CID5678700,Auto,New Colony,Shastri Park,9.5,30.3,,,,,,,222.0,16.35,4.6,3.7,Cash,2024-07-29 19:29:43,2024,7,July,29,0,Monday,19,0,Evening,1,0,0,0,Completed,222.0,13.577981651376145,1,1,1,1,1,1,1
2024-03-23,20:34:59,CNR8607412,Cancelled by Driver,CID1892222,Auto,Subhash Chowk,Shastri Park,3.6,,,,1.0,The customer was coughing/sick,,,,,,,,2024-03-23 20:34:59,2024,3,March,23,5,Saturday,20,1,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-03-12,09:57:41,CNR8614462,Completed,CID7015520,Auto,Bahadurgarh,South Extension,8.1,42.9,,,,,,,94.0,8.41,4.4,4.6,UPI,2024-03-12 09:57:41,2024,3,March,12,1,Tuesday,9,0,Morning,1,0,0,0,Completed,94.0,11.17717003567182,1,1,1,1,1,1,1
2024-10-21,18:36:54,CNR8614462,Cancelled by Customer,CID6952923,Premier Sedan,Jahangirpuri,Ardee City,11.1,,1.0,Driver is not moving towards pickup location,,,,,,,,,,2024-10-21 18:36:54,2024,10,October,21,0,Monday,18,0,Evening,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-05-25,20:33:46,CNR8614753,Completed,CID8588710,Auto,Sarojini Nagar,Panchsheel Park,3.6,27.4,,,,,,,661.0,10.52,4.9,4.8,Cash,2024-05-25 20:33:46,2024,5,May,25,5,Saturday,20,1,Evening,1,0,0,0,Completed,661.0,62.832699619771866,1,1,1,1,1,1,1
2024-08-23,07:01:58,CNR8614753,Completed,CID1722726,Go Sedan,Barakhamba Road,Vaishali,12.9,21.5,,,,,,,198.0,47.18,4.1,3.9,Uber Wallet,2024-08-23 07:01:58,2024,8,August,23,4,Friday,7,0,Morning,1,0,0,0,Completed,198.0,4.196693514200932,1,1,1,1,1,1,1
2024-08-21,10:59:05,CNR8618504,Completed,CID7501562,Go Sedan,Tagore Garden,Sadar Bazar Gurgaon,9.4,31.1,,,,,,,924.0,43.49,4.1,4.7,Credit Card,2024-08-21 10:59:05,2024,8,August,21,2,Wednesday,10,0,Morning,1,0,0,0,Completed,924.0,21.246263508852607,1,1,1,1,1,1,1
2024-10-18,16:36:51,CNR8618504,Completed,CID2929159,Auto,Chanakyapuri,Basai Dhankot,12.3,36.5,,,,,,,68.0,16.04,4.7,4.0,Uber Wallet,2024-10-18 16:36:51,2024,10,October,18,4,Friday,16,0,Afternoon,1,0,0,0,Completed,68.0,4.239401496259352,1,1,1,1,1,1,1
2024-09-28,18:11:50,CNR8621548,Completed,CID3958234,Bike,Satguru Ram Singh Marg,Dilshad Garden,5.0,28.6,,,,,,,737.0,3.32,4.5,4.2,UPI,2024-09-28 18:11:50,2024,9,September,28,5,Saturday,18,1,Evening,1,0,0,0,Completed,737.0,221.98795180722894,1,1,1,1,1,1,1
2024-04-23,14:10:14,CNR8621548,Completed,CID7459584,Auto,Barakhamba Road,Gwal Pahari,14.6,21.8,,,,,,,399.0,43.59,4.9,4.7,Debit Card,2024-04-23 14:10:14,2024,4,April,23,1,Tuesday,14,0,Afternoon,1,0,0,0,Completed,399.0,9.153475567790776,1,1,1,1,1,1,1
2024-12-22,18:25:00,CNR8623762,Completed,CID5495320,Auto,Rohini West,Kalkaji,14.7,36.4,,,,,,,219.0,35.88,3.4,4.3,Cash,2024-12-22 18:25:00,2024,12,December,22,6,Sunday,18,1,Evening,1,0,0,0,Completed,219.0,6.103678929765886,1,1,1,1,1,1,1
2024-05-20,19:34:39,CNR8623762,Completed,CID1380951,Bike,Pataudi Chowk,Tilak Nagar,14.2,36.0,,,,,,,745.0,45.73,4.2,4.2,UPI,2024-05-20 19:34:39,2024,5,May,20,0,Monday,19,0,Evening,1,0,0,0,Completed,745.0,16.291274874261973,1,1,1,1,1,1,1
2024-02-07,16:32:06,CNR8628982,Cancelled by Driver,CID2069972,Go Mini,Qutub Minar,Sultanpur,8.3,,,,1.0,Personal & Car related issues,,,,,,,,2024-02-07 16:32:06,2024,2,February,7,2,Wednesday,16,0,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-08-28,12:56:55,CNR8628982,Completed,CID6859648,Auto,Panipat,Nehru Place,10.8,44.9,,,,,,,111.0,9.64,4.7,3.7,UPI,2024-08-28 12:56:55,2024,8,August,28,2,Wednesday,12,0,Afternoon,1,0,0,0,Completed,111.0,11.514522821576763,1,1,1,1,1,1,1
2024-12-24,13:11:00,CNR8640396,Completed,CID8479903,eBike,Kirti Nagar,Lok Kalyan Marg,10.4,30.4,,,,,,,60.0,47.03,3.7,4.9,UPI,2024-12-24 13:11:00,2024,12,December,24,1,Tuesday,13,0,Afternoon,1,0,0,0,Completed,60.0,1.275781416117372,1,1,1,1,1,1,1
2024-02-15,13:13:56,CNR8640396,Completed,CID6615525,Premier Sedan,Noida Extension,Munirka,13.6,40.6,,,,,,,810.0,49.05,4.6,4.9,Uber Wallet,2024-02-15 13:13:56,2024,2,February,15,3,Thursday,13,0,Afternoon,1,0,0,0,Completed,810.0,16.51376146788991,1,1,1,1,1,1,1
2024-03-04,17:36:15,CNR8662163,Completed,CID9487623,Bike,Rithala,Cyber Hub,12.9,35.5,,,,,,,142.0,13.79,4.6,4.3,Cash,2024-03-04 17:36:15,2024,3,March,4,0,Monday,17,0,Evening,1,0,0,0,Completed,142.0,10.297316896301668,1,1,1,1,1,1,1
2024-04-26,19:40:34,CNR8662163,Completed,CID1504263,Go Mini,Madipur,Kherki Daula Toll,7.5,42.7,,,,,,,544.0,32.1,3.7,3.5,Uber Wallet,2024-04-26 19:40:34,2024,4,April,26,4,Friday,19,0,Evening,1,0,0,0,Completed,544.0,16.947040498442366,1,1,1,1,1,1,1
